ad_archive_id,ad_library_url,advertiser,advertiser_canonical,page_id,advertiser_type,days_running,variant_count,platforms,media_type,display_format,primary_text,headline,description,cta_label,destination_url,hook_archetype,format,offer,cta_intent,awareness_stage,driver,funnel,indication,device_named,device_platforms,modality,downtime_handling,proof_asset,price_disclosure,provider_signal,geo_signal,hook_specificity,offer_strength,durability,claim_risk,claim_risk_reason,messaging_match,messaging_match_reason,conf_advertiser_type,conf_hook_archetype,conf_format,conf_offer,conf_cta_intent,conf_awareness_stage,conf_driver,conf_funnel,conf_indication,conf_device_named,conf_modality,conf_downtime_handling,conf_proof_asset,conf_price_disclosure,conf_provider_signal,conf_geo_signal,conf_claim_risk,conf_messaging_match,alt,queries,duplicate_ad_ids,creative_duplicates,thumbnail_file,visual_type,text_overlay,price_on_creative,device_name_on_creative,people,skin_closeup,production,palette,disclaimer_visible,visual_caption,visual_confidence
977352941899643,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=977352941899643,Venus Aesthetics Miami,Venus Aesthetics Miami,101211125518038,device_manufacturer,154,1,Fac|Ins|Aud|Mes|Wha,image,IMAGE,"✨NECK TOX✨
Strategic toxin placement = a smoother, lifted, more relaxed neckline.
•
•
•
•
•
•
•
BOOK NOW⬇️
📞 (786)427-9877 call/text
💭DM us on IG
🗓️visit the booking link in our bio 📧info@venusaestheticsmiami.com

#filler #lipfiller #miamilips #medspa #miamimedspa miami injector botox dysport
lipaugmentationmiami morpheus8 morpheus luxury weightloss 
BotoxBeforeAndAfter WrinkleFree BotoxResults",api.whatsapp.com,,Send WhatsApp message,https://api.whatsapp.com/send,flat_spec,problem_solution,no_offer,message_us,solution_aware,transformation,bottom_retargeting,laxity_tightening,yes,morpheus8|venus,rf_microneedling,not_mentioned,none,none,none,city_or_neighborhood_named,1,0,3,unclear,"'#WrinkleFree' hashtag; 'smoother, lifted' neckline from toxin with no disclaimer",unclear,page not fetched: disallowed by robots.txt,0.8,0.7,0.35,0.95,0.8,0.6,0.55,0.4,0.55,0.95,0.9,0.95,0.6,0.95,0.9,0.55,0.45,1.0,"{""format"": [""educational_howto"", 0.3], ""cta_intent"": [""call_now"", 0.25], ""awareness_stage"": [""product_aware"", 0.3], ""funnel"": [""cold_prospecting"", 0.4], ""indication"": [""fine_lines_wrinkles"", 0.4], ""proof_asset"": [""before_after_photo"", 0.3], ""geo_signal"": [""none"", 0.4], ""claim_risk"": [""no"", 0.4]}",Morpheus8,,0,thumbs/977352941899643.jpg,patient_result_closeup,none,no,no,one,yes,clinic_real,warm_skin_tones,no,"Close-up of woman's neck and jawline skin with earrings, small watermark",0.75
2493122501142170,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=2493122501142170,Venus Aesthetics Miami,Venus Aesthetics Miami,101211125518038,device_manufacturer,154,1,Fac|Ins|Aud|Mes|Wha,carousel_image,CAROUSEL,"The Venus signature lip 👄 
by NP Yedelis 
@melanieeleon 
•
•
•
•
•
•
•
BOOK NOW⬇️
📞 (786)427-9877 call/text
💭DM us on IG
🗓️visit the booking link in our bio 📧info@venusaestheticsmiami.com

#filler #lipfiller #miamilips #medspa #miamimedspa miami injector botox dysport
lipaugmentationmiami morpheus8 morpheus luxury weightloss 
BotoxBeforeAndAfter WrinkleFree BotoxResults",Venus Aesthetics Miami, ,Send WhatsApp message,https://api.whatsapp.com/send,flat_spec,before_after_showcase,no_offer,message_us,product_aware,transformation,bottom_retargeting,unspecified,yes,morpheus8|venus,rf_microneedling,not_mentioned,before_after_photo,none,licensed_generic,city_or_neighborhood_named,0,0,3,unclear,'#WrinkleFree' hashtag; lip result shown with no disclaimer,unclear,page not fetched: disallowed by robots.txt,0.8,0.7,0.45,0.95,0.8,0.5,0.4,0.4,0.7,0.95,0.9,0.95,0.45,0.95,0.8,0.55,0.45,1.0,"{""hook_archetype"": [""before_after_reveal"", 0.3], ""format"": [""lifestyle_aspiration"", 0.3], ""awareness_stage"": [""unaware"", 0.3], ""driver"": [""status_identity"", 0.35], ""funnel"": [""cold_prospecting"", 0.4], ""proof_asset"": [""none"", 0.45], ""geo_signal"": [""none"", 0.4], ""claim_risk"": [""no"", 0.45]}",Morpheus8,,0,thumbs/2493122501142170.jpg,lifestyle_model,none,no,no,one,no,polished_studio,white_clean,no,Glamorous dark-haired woman in off-shoulder top holding small black item,0.75
1100236379622557,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=1100236379622557,B&W Plastic Surgery,B&W Plastic Surgery,322156227641235,single_location,7,1,Fac|Ins|Aud,video,VIDEO,"How can I know if i'm elegible for a FACELIFT?

Dr. Fernando Barbosa brings advanced deep plane technique to Tijuana, just a short drive from LA, Orange County & San Diego. 🚗
This isn't a quick fix — it's a complete transformation package:
🧵 Deep Plane Facelift
🩹 Facial Garment
✨ Morpheus8 Fractional CO2 Laser Session
💊 Medical Kit
💆‍♀️ Post-Op Massage

Real results, real care, real close.",Chat with us,,Send message,instant_form,question,offer_promo,package_bundle,message_us,product_aware,transformation,mid_consideration,laxity_tightening,yes,morpheus8,hybrid_multiple,not_mentioned,none,none,none,city_or_neighborhood_named,1,1,2,yes,'Morpheus8 Fractional CO2 Laser Session' mislabels an RF microneedling device as CO2; 'Real results' with no disclaimer,instant_form_no_page,lead form ad,0.7,0.8,0.55,0.7,0.65,0.8,0.55,0.6,0.85,0.95,0.85,0.9,0.6,0.95,0.9,0.8,0.6,1.0,"{""format"": [""provider_authority"", 0.45], ""cta_intent"": [""lead_capture"", 0.5], ""driver"": [""convenience_time"", 0.35], ""proof_asset"": [""before_after_photo"", 0.35]}",fractional laser,,0,thumbs/1100236379622557.jpg,provider_on_camera,light,no,no,one,no,clinic_real,dark_moody,no,Man in navy scrubs gesturing while speaking in front of plastic surgery logo wall,0.85
1823928042111545,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=1823928042111545,B&W Plastic Surgery,B&W Plastic Surgery,322156227641235,single_location,7,1,Fac|Ins|Aud,video,VIDEO,"✨ The deep plane facelift is the gold standard — and it's closer than you think.

Dr. Fernando Barbosa brings advanced deep plane technique to Tijuana, just a short drive from LA, Orange County & San Diego. 🚗
This isn't a quick fix — it's a complete transformation package:
🧵 Deep Plane Facelift
🩹 Facial Garment
✨ Morpheus8 Fractional CO2 Laser Session
💊 Medical Kit
💆‍♀️ Post-Op Massage

Real results, real care, real close.",Chat with us,,Send message,instant_form,bold_claim,offer_promo,package_bundle,message_us,product_aware,transformation,mid_consideration,laxity_tightening,yes,morpheus8,hybrid_multiple,not_mentioned,none,none,none,city_or_neighborhood_named,2,1,2,yes,'the gold standard' superiority claim; 'Morpheus8 Fractional CO2 Laser Session' mislabels device; 'Real results' with no disclaimer,instant_form_no_page,lead form ad,0.7,0.75,0.55,0.7,0.65,0.8,0.55,0.6,0.85,0.95,0.85,0.9,0.6,0.95,0.9,0.8,0.65,1.0,"{""format"": [""provider_authority"", 0.45], ""cta_intent"": [""lead_capture"", 0.5], ""proof_asset"": [""before_after_photo"", 0.35]}",fractional laser,,0,thumbs/1823928042111545.jpg,provider_on_camera,light,no,no,one,no,ugc_phone,mixed,no,"Motion-blurred man in jacket speaking, Spanish caption about facelifts",0.55
1801279250883246,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=1801279250883246,Skinfuzion,Skinfuzion,165343683512401,single_location,5,1,Ins,image,IMAGE,"Been eyeing Morpheus8 but haven’t pulled the trigger? This is your sign. 💫 Tighter, firmer, more contoured skin is possible — and your first treatment is 50% off right now at Skinfuzion. Consults are always free — let’s talk about what Morpheus8 can do for you!  #morpheus8",,,Visit Instagram profile,https://instagram.com/skinfuzionlv,question,offer_promo,first_treatment_price,learn_educate,most_aware,price_value,bottom_retargeting,laxity_tightening,yes,morpheus8,rf_microneedling,not_mentioned,none,none,none,none,1,2,1,no,,unclear,page not fetched: URL disallowed by robots.txt,0.7,0.7,0.75,0.6,0.5,0.6,0.65,0.7,0.8,0.95,0.9,0.9,0.85,0.95,0.9,0.75,0.7,1.0,"{""offer"": [""percent_off"", 0.55], ""cta_intent"": [""message_us"", 0.35], ""awareness_stage"": [""product_aware"", 0.5], ""driver"": [""transformation"", 0.4]}",Morpheus8,,0,thumbs/1801279250883246.jpg,device_product_shot,heavy,yes,yes,none,no,polished_studio,dark_moody,no,Morpheus8 device on dark background with headline and 50% off badge,0.9
2139221446668485,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=2139221446668485,Skinfuzion,Skinfuzion,165343683512401,single_location,2,2,Ins,image,IMAGE,"“Downtime” is doing a lot of heavy lifting here.

Day 1: full glow-up mode (aka “I look like I got sunburned at the beach for 3 days”)
Day 2: the redness is already settling in
Day 3: smooth, calm, glowing
Day 5: hi, cheekbones

The science: Tixel isn’t a laser. It uses a titanium tip heated to around 400°C, stamped onto the skin in tiny fractional micro-channels. That heat triggers new collagen and elastin production and speeds up cell renewal, which is how you get smoother texture and better tone over time.

The proof: in a published clinical study, 93.8% of patients were satisfied with their results at 3 months, and pain was rated just 2 to 3 out of 10 without even using numbing cream. Mo",,,Visit Instagram profile,https://instagram.com/skinfuzionlv,curiosity_tease,educational_howto,no_offer,learn_educate,product_aware,downtime_avoidance,mid_consideration,texture_pores,yes,tixel,ablative_co2_erbium,downtime_disclosed,stat_or_study,none,none,none,0,0,3,yes,"Day-by-day results narrative ('Day 3: smooth, calm, glowing / Day 5: hi, cheekbones') with no results-may-vary disclaimer",unclear,page not fetched: URL disallowed by robots.txt,0.7,0.7,0.75,0.9,0.55,0.85,0.6,0.7,0.55,0.95,0.9,0.85,0.9,0.95,0.9,0.8,0.55,1.0,"{""format"": [""testimonial_ugc"", 0.35], ""driver"": [""trust_safety"", 0.4], ""indication"": [""general_glow"", 0.4], ""claim_risk"": [""unclear"", 0.45]}",fractional laser,,0,thumbs/2139221446668485.jpg,before_after,light,no,no,one,yes,ugc_phone,warm_skin_tones,no,Four-panel selfie grid of woman's face healing Day 1 through Day 5,0.85
1784464462901956,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=1784464462901956,Just Wellness,Just Wellness,207458802660959,single_location,10,1,Fac|Ins|Aud|Mes|Thr,image,IMAGE,"Two goals achieved. One appointment.

Address two different layers of your skin goals in just one appointment when we combine BBL HEROic and MOXI!

BBL HEROic uses broadband light to target visible pigment, redness and uneven complexion. MOXI is a non-ablative fractional laser designed to support renewal in tone and texture. When used together, they can create a more comprehensive plan for concerns such as visible sun damage, discoloration and roughness.

Anyssa, Licensed Medical Esthetician here at Just Wellness, helps guide patients through what each technology does and whether one - or a customized combination - fits their skin and goals. 
Just Wellness is trusted by Grapevine patients, w",Two Technologies. One Customized Plan.,,Learn more,https://www.just-wellness.com/sciton-laser-facial-grapevine,flat_spec,educational_howto,no_offer,learn_educate,product_aware,convenience_time,mid_consideration,pigmentation_sun_damage,yes,bbl|moxi,hybrid_multiple,not_mentioned,none,none,licensed_generic,city_or_neighborhood_named,0,0,3,no,,unclear,page not fetched: Connection timeout (robots.txt fetch failed),0.7,0.6,0.65,0.9,0.85,0.85,0.55,0.75,0.6,0.95,0.85,0.9,0.6,0.95,0.8,0.85,0.7,1.0,"{""hook_archetype"": [""bold_claim"", 0.4], ""format"": [""provider_authority"", 0.45], ""driver"": [""trust_safety"", 0.45], ""indication"": [""texture_pores"", 0.4], ""proof_asset"": [""patient_testimonial"", 0.3]}",fractional laser|Moxi laser,,0,thumbs/1784464462901956.jpg,treatment_in_progress,heavy,no,yes,two_plus,no,template_graphic,dark_moody,no,"BBL/Moxi graphic: provider holding handpiece over patient, before-after inset, heavy copy",0.65
1125923773443565,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=1125923773443565,Just Wellness,Just Wellness,207458802660959,single_location,10,1,Fac|Ins|Aud|Mes|Thr,image,IMAGE,"There’s a difference between choosing a trendy treatment and choosing the treatment that actually makes sense for your skin.

MOXI is more than a “glow facial.” It’s a non-ablative fractional laser that creates microscopic treatment zones in the skin to stimulate the renewal process and improve concerns like uneven tone and texture.

While many traditional glow-focused facials work primarily at the surface to refresh and brighten the skin, MOXI is designed to create controlled fractional treatment below the surface. And that distinction matters when you’re looking for more than a temporary glow.

Anyssa, Licensed Medical Esthetician, helps patients understand what their skin may benefit from",Beyond the Glow: What Makes MOXI Different,,Learn more,https://www.just-wellness.com/moxi-laser-grapevine,curiosity_tease,comparison_switch,no_offer,learn_educate,product_aware,transformation,mid_consideration,texture_pores,yes,moxi,non_ablative_fractional,not_mentioned,none,none,licensed_generic,none,1,0,3,no,,unclear,page not fetched: Connection timeout (robots.txt fetch failed),0.7,0.5,0.6,0.9,0.85,0.85,0.55,0.75,0.5,0.95,0.9,0.9,0.75,0.95,0.8,0.55,0.75,1.0,"{""hook_archetype"": [""bold_claim"", 0.35], ""format"": [""educational_howto"", 0.5], ""driver"": [""trust_safety"", 0.4], ""indication"": [""general_glow"", 0.45], ""geo_signal"": [""city_or_neighborhood_named"", 0.45]}",fractional laser|Moxi laser,,0,thumbs/1125923773443565.jpg,lifestyle_model,heavy,no,yes,one,no,template_graphic,white_clean,no,Esthetician in cream suit beside MOXI glow facial text block,0.75
916781717782051,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=916781717782051,Just Wellness,Just Wellness,207458802660959,single_location,7,2,Fac|Ins,image,IMAGE,"Constantly covering things like scarring, redness, brown spots, or texture? What if I said we could treat that in just one appointment?

Sun damage, brown spots, redness, uneven tone and rough texture won’t disappear with more makeup or another temporary “glow” treatment.
BBL HEROic and MOXI laser treatments target visible damage and support real skin renewal - so you can correct the concerns you’ve been covering.

Unlock our new-patient limited time Laser Season offers:
- BBL HEROic - $399 (regularly $550)
- MOXI - $599 (regularly $800)
- Buy a MOXI for $800, get a BBL FREE (regularly $1,350)

Why patients choose Just Wellness:
★ Treatments performed by experienced medical estheticians Anys",BEST Laser Season Sales!,,Get offer,instant_form,problem_callout,offer_promo,event_flash_sale,lead_capture,product_aware,price_value,cold_prospecting,pigmentation_sun_damage,yes,bbl|moxi,hybrid_multiple,not_mentioned,none,exact_price,none,none,1,3,0,no,,instant_form_no_page,lead form ad,0.7,0.7,0.7,0.6,0.8,0.7,0.7,0.5,0.7,0.95,0.85,0.9,0.6,0.85,0.9,0.8,0.6,1.0,"{""hook_archetype"": [""direct_offer"", 0.5], ""format"": [""problem_solution"", 0.5], ""offer"": [""first_treatment_price"", 0.45], ""awareness_stage"": [""most_aware"", 0.4], ""funnel"": [""bottom_retargeting"", 0.5], ""indication"": [""texture_pores"", 0.4], ""proof_asset"": [""patient_testimonial"", 0.3], ""claim_risk"": [""unclear"", 0.4]}",Moxi laser,1134310545598070,1,thumbs/916781717782051.jpg,before_after,heavy,yes,yes,one,yes,template_graphic,white_clean,no,Before/after face photos with Laser Season header and BBL/MOXI price tiles,0.9
1419281296221664,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=1419281296221664,Maya Med Spa,Maya Med Spa,2192255074373628,single_location,1,3,Fac|Ins|Aud|Thr,carousel_video,DCO,"Imagine catching a glimpse of yourself and actually loving what you see. No heavy foundation. No concealer routine. Just clear, even skin that glows.

That's what our advanced LaseMD Ultra laser facials deliver. This fractional laser technology creates controlled micro-channels in your skin, stimulating natural collagen production that smooths texture, fades spots, and restores radiance.

At Maya Med Spa in Little Falls, most clients see visible improvement within days—with full results developing over weeks as collagen rebuilds naturally.

One 30-minute session. Minimal downtime. Results that last 1-3 years with proper care.

New Client Special: $299 first treatment. Call (973) 358-0850 or ",Laser Facial in Little Falls - Only $299,Quick 30-Min Treatment,Learn more,https://mayamedspa.com/laser-facial-meta/,direct_offer,offer_promo,first_treatment_price,learn_educate,product_aware,price_value,cold_prospecting,general_glow,yes,lasemd,non_ablative_fractional,downtime_minimized,none,exact_price,none,city_or_neighborhood_named,1,2,2,yes,'Results that last 1-3 years with proper care'; 'most clients see visible improvement within days' - results claims with no disclaimer,holds,"$299 first treatment laser facial, LaseMD Ultra in atf",0.7,0.6,0.55,0.9,0.6,0.6,0.55,0.55,0.5,0.95,0.9,0.9,0.7,0.85,0.9,0.9,0.65,0.9,"{""hook_archetype"": [""curiosity_tease"", 0.35], ""format"": [""educational_howto"", 0.45], ""cta_intent"": [""call_now"", 0.4], ""awareness_stage"": [""most_aware"", 0.5], ""driver"": [""transformation"", 0.5], ""funnel"": [""bottom_retargeting"", 0.45], ""indication"": [""texture_pores"", 0.45]}",fractional laser,1784184865819722|1647004833453965,2,thumbs/1419281296221664.jpg,treatment_in_progress,light,yes,no,two_plus,no,clinic_real,white_clean,no,"Gloved hands hold laser handpiece over patient's face, $200 facial text",0.8
2187984508765679,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=2187984508765679,Maya Med Spa,Maya Med Spa,2192255074373628,single_location,1,1,Fac|Ins|Aud|Thr,carousel_image,DCO,"Imagine catching a glimpse of yourself and actually loving what you see. No heavy foundation. No concealer routine. Just clear, even skin that glows.

That's what our advanced LaseMD Ultra laser facials deliver. This fractional laser technology creates controlled micro-channels in your skin, stimulating natural collagen production that smooths texture, fades spots, and restores radiance.

At Maya Med Spa in Little Falls, most clients see visible improvement within days—with full results developing over weeks as collagen rebuilds naturally.

One 30-minute session. Minimal downtime. Results that last 1-3 years with proper care.

New Client Special: $299 first treatment. Call (973) 358-0850 or ",Laser Facial ONLY $299! 🚨,Quick 30-Min Treatment,Learn more,https://mayamedspa.com/laser-facial-meta/,direct_offer,offer_promo,first_treatment_price,learn_educate,product_aware,price_value,cold_prospecting,general_glow,yes,lasemd,non_ablative_fractional,downtime_minimized,none,exact_price,none,city_or_neighborhood_named,1,2,2,yes,'Results that last 1-3 years with proper care'; 'most clients see visible improvement within days' - results claims with no disclaimer,holds,"$299 first treatment laser facial, LaseMD Ultra in atf",0.7,0.7,0.6,0.9,0.6,0.6,0.55,0.55,0.5,0.95,0.9,0.9,0.7,0.85,0.9,0.9,0.65,0.9,"{""format"": [""educational_howto"", 0.4], ""cta_intent"": [""call_now"", 0.4], ""awareness_stage"": [""most_aware"", 0.5], ""driver"": [""transformation"", 0.5], ""funnel"": [""bottom_retargeting"", 0.45], ""indication"": [""pigmentation_sun_damage"", 0.4]}",fractional laser,,0,thumbs/2187984508765679.jpg,patient_testimonial,light,no,no,two_plus,no,ugc_phone,pastel_soft,no,"Reposted story screenshot, patient and staff in clinic with review text",0.7
1131933803344472,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=1131933803344472,Skin Plus Beauty,Skin Plus Beauty,112954124925750,single_location,80,2,Fac|Ins|Aud|Mes|Thr,carousel_image,DCO,{{product.brand}},{{product.name}},{{product.description}},Book now,https://skinplusbeauty.com/services/bbl-heroic-moxi-laser-in-miami/,flat_spec,offer_promo,dollar_off,book_appointment,product_aware,transformation,bottom_retargeting,pigmentation_sun_damage,yes,bbl|moxi,hybrid_multiple,downtime_minimized,none,exact_price,none,none,0,3,1,no,,holds,ad is a dynamic {{product}} template; page BBL Heroic + Moxi h1 with $900 combo special matches judged devices/offer,0.7,0.45,0.7,0.55,0.9,0.8,0.55,0.5,0.55,0.95,0.85,0.9,0.6,0.85,0.9,0.55,0.55,0.5,"{""hook_archetype"": [""direct_offer"", 0.45], ""format"": [""product_announcement"", 0.3], ""offer"": [""package_bundle"", 0.45], ""driver"": [""price_value"", 0.5], ""funnel"": [""mid_consideration"", 0.45], ""indication"": [""general_glow"", 0.45], ""proof_asset"": [""before_after_photo"", 0.3], ""geo_signal"": [""city_or_neighborhood_named"", 0.45], ""claim_risk"": [""unclear"", 0.4]}",BBL Hero|Moxi laser,861771373251978,1,,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,,
28454716860851918,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=28454716860851918,Skin Plus Beauty,Skin Plus Beauty,112954124925750,single_location,7,1,Fac|Ins|Aud|Thr,carousel_image,DCO,"Real CO2 results. No week off required. Just this. ✨

CoolPeel resurfaces your skin — smoothing texture, fading lines, evening tone — without the brutal recovery. That ""after"" photo? Six days later. That's it. 🌸

Face + Neck included, because your neck deserves the reset too. 💕
Reserve your spot →",The award-winning skin reset.,,Book now,https://skinplusbeauty.com/services/bbl-heroic-coolpeel-co2-laser-in-pinecrest/,bold_claim,offer_promo,event_flash_sale,book_appointment,product_aware,downtime_avoidance,bottom_retargeting,texture_pores,yes,bbl|coolpeel,hybrid_multiple,downtime_minimized,before_after_photo,exact_price,none,none,1,3,0,yes,"'Together, they fix everything topicals can't'; 'Texture + sun damage - fixed'; 'That after photo? Six days later' with no disclaimer; 'smoothing acne scars' by med spa",drifts,"ad sells CoolPeel face+neck reset; page leads BBL Heroic + CoolPeel combo at $1,200, face+neck inclusion not shown",0.7,0.6,0.5,0.6,0.85,0.85,0.7,0.5,0.55,0.95,0.85,0.6,0.8,0.85,0.9,0.55,0.8,0.55,"{""hook_archetype"": [""social_proof"", 0.4], ""format"": [""before_after_showcase"", 0.45], ""offer"": [""dollar_off"", 0.5], ""driver"": [""transformation"", 0.45], ""funnel"": [""mid_consideration"", 0.45], ""indication"": [""pigmentation_sun_damage"", 0.45], ""downtime_handling"": [""downtime_disclosed"", 0.45], ""geo_signal"": [""city_or_neighborhood_named"", 0.45]}",CoolPeel,,0,,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,,
1581811420046679,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=1581811420046679,Skin Plus Beauty,Skin Plus Beauty,112954124925750,single_location,46,1,Fac|Ins|Aud|Mes|Thr,carousel_image,DCO,{{product.brand}},{{product.name}},{{product.description}},Book now,https://skinplusbeauty.com/services/moxi-laser-in-pinecrest/,flat_spec,lifestyle_aspiration,no_offer,book_appointment,product_aware,downtime_avoidance,mid_consideration,general_glow,yes,moxi,non_ablative_fractional,downtime_minimized,none,none,none,none,1,0,3,no,,holds,"ad is a dynamic {{product}} template; page Moxi Laser h1, ad had no offer",0.7,0.5,0.4,0.8,0.7,0.8,0.45,0.5,0.55,0.95,0.9,0.85,0.85,0.95,0.9,0.55,0.6,0.55,"{""hook_archetype"": [""bold_claim"", 0.35], ""format"": [""catalog_generic"", 0.35], ""cta_intent"": [""free_consult"", 0.3], ""driver"": [""convenience_time"", 0.4], ""funnel"": [""bottom_retargeting"", 0.4], ""indication"": [""unspecified"", 0.35], ""geo_signal"": [""city_or_neighborhood_named"", 0.45], ""claim_risk"": [""unclear"", 0.4]}",Moxi laser,,0,,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,no_thumbnail,,
1771734774013777,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=1771734774013777,US Evergreen Medspa,US Evergreen Medspa,105598549140520,single_location,10,1,Fac|Ins|Aud|Thr,image,IMAGE,"周一索夫波，周二二代超声刀，周四 BBL HERO & Moxi——九月十月，每周三天特价日。

🔸 周一 Sofwave 索夫波｜紧致提升 · 淡化细纹 · 改善松弛
🔸 周二 Ultherapy PRIME 二代超声刀｜深层提拉 · 紧致轮廓 · 刺激胶原
🔸 周四 BBL HERO & Moxi｜改善色斑 · 细腻毛孔 · 提亮肤色

法拉盛 Skyview 天景中心，全部为 FDA 认证正品仪器，12 位以上医学博士团队亲自操作。

不确定自己适合哪一台？点击了解详情，先做一次免费的一对一肌肤评估，我们再帮你安排合适的特价日。",秋季抗衰特价日 · 每周三天,来美国常青医美纽约法拉盛中心体验个性化非手术美丽方案。资深专家为您提供安全高效的护理，定制专属美丽计划。停车便利，免费咨询等您来！,Get offer,https://us-evergreen.com/free-consultation/,direct_offer,offer_promo,event_flash_sale,free_consult,product_aware,price_value,mid_consideration,laxity_tightening,yes,bbl|moxi|sofwave,hybrid_multiple,not_mentioned,stat_or_study,none,none,city_or_neighborhood_named,1,1,0,yes,'FDA 认证正品仪器' (FDA-certified devices) for cleared devices; '安全高效' (safe and effective) blanket safety claim,drifts,"ad names Sofwave/Ultherapy/BBL+Moxi weekly special days; page is generic free-consultation page, devices only in deep list",0.7,0.75,0.65,0.65,0.6,0.75,0.6,0.5,0.5,0.95,0.85,0.9,0.6,0.95,0.9,0.9,0.5,0.7,"{""format"": [""catalog_generic"", 0.45], ""offer"": [""free_consult"", 0.4], ""cta_intent"": [""lead_capture"", 0.4], ""awareness_stage"": [""most_aware"", 0.4], ""driver"": [""trust_safety"", 0.5], ""funnel"": [""bottom_retargeting"", 0.45], ""indication"": [""pigmentation_sun_damage"", 0.35], ""proof_asset"": [""none"", 0.4], ""claim_risk"": [""unclear"", 0.45]}",BBL Hero|Sofwave,,0,thumbs/1771734774013777.jpg,text_graphic_offer,heavy,no,yes,one,no,template_graphic,warm_skin_tones,no,"Chinese autumn promo poster with model and Sofwave, Ultherapy, BBL device icons",0.85
3139717436219017,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&media_type=all&id=3139717436219017,US Evergreen Medspa,US Evergreen Medspa,105598549140520,single_location,10,1,Fac|Ins|Aud,carousel_image,DCO,{{product.brand}},{{product.name}},{{product.description}},Book now,instant_form,curiosity_tease,problem_solution,event_flash_sale,lead_capture,product_aware,fear_loss,cold_prospecting,laxity_tightening,yes,sofwave,unspecified,not_mentioned,none,none,none,city_or_neighborhood_named,1,1,0,yes,"'找回紧致青春' (regain firm youth), '重塑嘭弹少女感', '精雕绝美下颌线' - rejuvenation/results claims with no disclaimer; '早做早年轻' urgency",instant_form_no_page,lead form ad,0.7,0.5,0.6,0.6,0.8,0.65,0.55,0.55,0.9,0.95,0.85,0.9,0.8,0.95,0.9,0.85,0.6,1.0,"{""hook_archetype"": [""problem_callout"", 0.45], ""format"": [""offer_promo"", 0.45], ""offer"": [""percent_off"", 0.4], ""awareness_stage"": [""problem_aware"", 0.4], ""driver"": [""price_value"", 0.45], ""funnel"": [""mid_consideration"", 0.4]}",Sofwave,,0,thumbs/3139717436219017.jpg,text_graphic_offer,heavy,no,yes,one,no,template_graphic,pastel_soft,no,Chinese anti-aging promo poster with model portrait and Sofwave/Ultherapy logos,0.85
